circuit_type,size,variant,solver,backend,status,time_median,time_mean,time_std,time_min,time_max,num_runs
comparator,96,sbc,gecode,minizinc,SAT,0.2066030502319336,0.21235187848409018,0.01101898245640479,0.20539617538452148,0.22505640983581543,3
comparator,96,sbc,chuffed,minizinc,SAT,0.1950380802154541,0.1982438564300537,0.010584907320842787,0.18963241577148438,0.21006107330322266,3
comparator,96,sbc,z3,smt,SAT,0.040348052978515625,0.042006333669026695,0.0038821901590562666,0.03922867774963379,0.046442270278930664,3
comparator,96,sbc,cvc5,smt,SAT,1.1041696071624756,1.1097169717152913,0.010262217600194521,1.1034224033355713,1.1215589046478271,3
comparator,96,sbc_half,gecode,minizinc,SAT,0.2026205062866211,0.2089980443318685,0.013115743747619481,0.20029067993164062,0.22408294677734375,3
comparator,96,sbc_half,chuffed,minizinc,SAT,0.18629193305969238,0.188078244527181,0.009647397485207602,0.17944884300231934,0.19849395751953125,3
comparator,96,sbc_half,z3,smt,SAT,0.04008984565734863,0.03880739212036133,0.003248582854874602,0.03511333465576172,0.04121899604797363,3
comparator,96,sbc_half,cvc5,smt,SAT,0.7385902404785156,0.7286922136942545,0.05978792710132092,0.6645729541778564,0.7829134464263916,3
comparator,128,base,gecode,minizinc,SAT,0.20677495002746582,0.21104065577189127,0.00971627630114915,0.20418691635131836,0.22216010093688965,3
comparator,128,base,chuffed,minizinc,SAT,0.21208953857421875,0.21232684453328451,0.017001678928737902,0.19544506072998047,0.2294459342956543,3
comparator,128,base,z3,smt,SAT,0.05881309509277344,0.05873187383015951,0.004569833440861155,0.054121971130371094,0.06326055526733398,3
comparator,128,base,cvc5,smt,SAT,1.9505059719085693,1.942655086517334,0.08316995795782177,1.8558380603790283,2.0216212272644043,3
comparator,128,sbc,gecode,minizinc,SAT,0.24555683135986328,0.23542539278666177,0.02163545803950403,0.21058320999145508,0.250136137008667,3
comparator,128,sbc,chuffed,minizinc,SAT,0.20828843116760254,0.21141783396402994,0.006208750383145089,0.2073965072631836,0.2185685634613037,3
comparator,128,sbc,z3,smt,SAT,0.05188703536987305,0.05094726880391439,0.0017882174527804327,0.04888510704040527,0.052069664001464844,3
comparator,128,sbc,cvc5,smt,SAT,1.9634876251220703,1.9677763779958088,0.10170198836151079,1.8682866096496582,2.0715548992156982,3
comparator,128,sbc_half,gecode,minizinc,SAT,0.19985055923461914,0.19910923639933267,0.0016332693543745648,0.1972367763519287,0.2002403736114502,3
comparator,128,sbc_half,chuffed,minizinc,SAT,0.22314238548278809,0.21672463417053223,0.013506352962352544,0.20120596885681152,0.22582554817199707,3
comparator,128,sbc_half,z3,smt,SAT,0.04488968849182129,0.04766432444254557,0.006553829313742945,0.042954206466674805,0.055149078369140625,3
comparator,128,sbc_half,cvc5,smt,SAT,1.3280682563781738,1.3340247472127278,0.03622776923995252,1.3011443614959717,1.372861623764038,3
layered,8,base,gecode,minizinc,SAT,0.1699836254119873,0.17128690083821616,0.0034890981342463813,0.16863703727722168,0.17524003982543945,3
layered,8,base,chuffed,minizinc,SAT,0.17022705078125,0.16973249117533365,0.004450830361375092,0.1650550365447998,0.17391538619995117,3
layered,8,base,z3,smt,SAT,0.020638465881347656,0.021731456120808918,0.0019167011314385582,0.020611286163330078,0.023944616317749023,3
layered,8,base,cvc5,smt,SAT,0.008769512176513672,0.008789459864298502,0.0008667045080339472,0.007932901382446289,0.009665966033935547,3
layered,8,sbc,gecode,minizinc,SAT,0.17174553871154785,0.17516247431437174,0.006474666293339012,0.171112060546875,0.18262982368469238,3
layered,8,sbc,chuffed,minizinc,SAT,0.16584277153015137,0.1636508305867513,0.010674039520070145,0.15205097198486328,0.17305874824523926,3
layered,8,sbc,z3,smt,SAT,0.019070148468017578,0.018813451131184895,0.0014137667765172068,0.017288923263549805,0.020081281661987305,3
layered,8,sbc,cvc5,smt,SAT,0.009397506713867188,0.009523789087931315,0.0015798558538415108,0.0080108642578125,0.011162996292114258,3
layered,8,sbc_half,gecode,minizinc,SAT,0.1702587604522705,0.1702094872792562,0.0019543061758905103,0.16823101043701172,0.17213869094848633,3
layered,8,sbc_half,chuffed,minizinc,SAT,0.16221976280212402,0.16314085324605307,0.007434371529656825,0.15620994567871094,0.17099285125732422,3
layered,8,sbc_half,z3,smt,SAT,0.02031421661376953,0.020570675532023113,0.0004618615480131303,0.0202939510345459,0.021103858947753906,3
layered,8,sbc_half,cvc5,smt,SAT,0.0063953399658203125,0.006519873936971028,0.0003901172281985973,0.00620722770690918,0.006957054138183594,3
layered,16,base,gecode,minizinc,SAT,0.16233468055725098,0.16154845555623373,0.005591400936421725,0.15560555458068848,0.16670513153076172,3
layered,16,base,chuffed,minizinc,SAT,0.16407108306884766,0.16413092613220215,0.0032313450014567657,0.16092991828918457,0.16739177703857422,3
layered,16,base,z3,smt,SAT,0.019973039627075195,0.020307461420694988,0.0006671907124983542,0.019873619079589844,0.021075725555419922,3
layered,16,base,cvc5,smt,SAT,0.010692119598388672,0.010963916778564453,0.0011513230222479273,0.009972810745239258,0.01222681999206543,3
layered,16,sbc,gecode,minizinc,SAT,0.16651034355163574,0.16843136151631674,0.004099276318902179,0.16564536094665527,0.17313838005065918,3
layered,16,sbc,chuffed,minizinc,SAT,0.16091132164001465,0.16202171643575033,0.0037666641321774993,0.1589350700378418,0.16621875762939453,3
layered,16,sbc,z3,smt,SAT,0.02287769317626953,0.021488348642985027,0.002446165899691236,0.018663883209228516,0.02292346954345703,3
layered,16,sbc,cvc5,smt,SAT,0.01043558120727539,0.010624170303344727,0.0019557839641006986,0.008769512176513672,0.012667417526245117,3
layered,16,sbc_half,gecode,minizinc,SAT,0.1698133945465088,0.1720100243886312,0.0046417973597468985,0.16887426376342773,0.17734241485595703,3
layered,16,sbc_half,chuffed,minizinc,SAT,0.1700131893157959,0.17195820808410645,0.014868613301178456,0.1581578254699707,0.18770360946655273,3
layered,16,sbc_half,z3,smt,SAT,0.013751983642578125,0.01445309321085612,0.0014415926958691854,0.013496160507202148,0.016111135482788086,3
layered,16,sbc_half,cvc5,smt,SAT,0.00901651382446289,0.009265899658203125,0.0008947767322875492,0.008522272109985352,0.010258913040161133,3
layered,32,base,gecode,minizinc,SAT,0.1673741340637207,0.17221283912658691,0.008730061072979143,0.16697359085083008,0.18229079246520996,3
layered,32,base,chuffed,minizinc,SAT,0.16265082359313965,0.16596229871114096,0.008172684903419075,0.15996503829956055,0.17527103424072266,3
layered,32,base,z3,smt,SAT,0.021041393280029297,0.021071354548136394,0.0015028571042320998,0.019583702087402344,0.02258896827697754,3
layered,32,base,cvc5,smt,SAT,0.013704538345336914,0.014484723409016928,0.001626052050800324,0.01339578628540039,0.016353845596313477,3
layered,32,sbc,gecode,minizinc,SAT,0.1696922779083252,0.16790135701497397,0.004514244061361579,0.1627664566040039,0.17124533653259277,3
layered,32,sbc,chuffed,minizinc,SAT,0.16556739807128906,0.1706236203511556,0.017792068758145364,0.15590691566467285,0.19039654731750488,3
layered,32,sbc,z3,smt,SAT,0.021824121475219727,0.021631240844726562,0.0026308927586169814,0.018909215927124023,0.024160385131835938,3
layered,32,sbc,cvc5,smt,SAT,0.015312910079956055,0.015089035034179688,0.0018613262428000342,0.013125896453857422,0.016828298568725586,3
layered,32,sbc_half,gecode,minizinc,SAT,0.17605900764465332,0.1789241631825765,0.005472643395590978,0.17547893524169922,0.18523454666137695,3
layered,32,sbc_half,chuffed,minizinc,SAT,0.15843868255615234,0.16163102785746256,0.006781025306357225,0.15703535079956055,0.1694190502166748,3
layered,32,sbc_half,z3,smt,SAT,0.01645350456237793,0.016794681549072266,0.0015250911951856126,0.015469074249267578,0.01846146583557129,3
layered,32,sbc_half,cvc5,smt,SAT,0.01068735122680664,0.010643561681111654,0.00019294859777500744,0.01043248176574707,0.01081085205078125,3
layered,64,base,gecode,minizinc,SAT,0.1838216781616211,0.19031667709350586,0.020425668800053438,0.17392826080322266,0.21320009231567383,3
layered,64,base,chuffed,minizinc,SAT,0.16660237312316895,0.17053747177124023,0.006928209953434004,0.1664729118347168,0.17853713035583496,3
layered,64,base,z3,smt,SAT,0.022557497024536133,0.02273114522298177,0.0003243791738375146,0.022530555725097656,0.023105382919311523,3
layered,64,base,cvc5,smt,SAT,0.022151708602905273,0.0223693052927653,0.001359473720913377,0.02113175392150879,0.023824453353881836,3
layered,64,sbc,gecode,minizinc,SAT,0.17667818069458008,0.17873422304789224,0.00421509160137428,0.17594170570373535,0.18358278274536133,3
layered,64,sbc,chuffed,minizinc,SAT,0.17275047302246094,0.16797073682149252,0.012867751793746133,0.1533970832824707,0.1777646541595459,3
layered,64,sbc,z3,smt,SAT,0.022150278091430664,0.02262115478515625,0.0021182750931563192,0.02077794075012207,0.024935245513916016,3
layered,64,sbc,cvc5,smt,SAT,0.022440433502197266,0.023241281509399414,0.004548215587634315,0.01914668083190918,0.028136730194091797,3
layered,64,sbc_half,gecode,minizinc,SAT,0.1753842830657959,0.17436512311299643,0.0023323334068658325,0.17169666290283203,0.17601442337036133,3
layered,64,sbc_half,chuffed,minizinc,SAT,0.1661207675933838,0.16935420036315918,0.007190677167830977,0.16434788703918457,0.17759394645690918,3
layered,64,sbc_half,z3,smt,SAT,0.018178939819335938,0.018201112747192383,0.0010419469387452957,0.017170429229736328,0.019253969192504883,3
layered,64,sbc_half,cvc5,smt,SAT,0.016474246978759766,0.01664868990580241,0.00038811749846636036,0.016378402709960938,0.017093420028686523,3
layered,128,base,gecode,minizinc,SAT,0.17734622955322266,0.17742220560709634,0.0017750541233509717,0.17568635940551758,0.17923402786254883,3
layered,128,base,chuffed,minizinc,SAT,0.1748046875,0.17473475138346353,0.0013596203296327007,0.1733415126800537,0.17605805397033691,3
layered,128,base,z3,smt,SAT,0.025621652603149414,0.025006930033365887,0.0024760680089325688,0.022281408309936523,0.02711772918701172,3
layered,128,base,cvc5,smt,SAT,0.03760266304016113,0.03835924466451009,0.003531263680406377,0.03526759147644043,0.04220747947692871,3
layered,128,sbc,gecode,minizinc,SAT,0.18467497825622559,0.18187284469604492,0.011538025152634919,0.16919183731079102,0.19175171852111816,3
layered,128,sbc,chuffed,minizinc,SAT,0.17695331573486328,0.1732165813446045,0.009907874702203388,0.16198372840881348,0.18071269989013672,3
layered,128,sbc,z3,smt,SAT,0.026816129684448242,0.026424566904703777,0.0011237203172601987,0.025157451629638672,0.027300119400024414,3
layered,128,sbc,cvc5,smt,SAT,0.05484199523925781,0.05222344398498535,0.017300979150726592,0.033762454986572266,0.06806588172912598,3
layered,128,sbc_half,gecode,minizinc,SAT,0.17064833641052246,0.17065072059631348,0.0003171034324621824,0.1703348159790039,0.17096900939941406,3
layered,128,sbc_half,chuffed,minizinc,SAT,0.1720743179321289,0.16890168190002441,0.005556188674067013,0.16248607635498047,0.17214465141296387,3
layered,128,sbc_half,z3,smt,SAT,0.016732215881347656,0.016430457433064777,0.0005267958901947741,0.015822172164916992,0.016736984252929688,3
layered,128,sbc_half,cvc5,smt,SAT,0.02587294578552246,0.02550395329793294,0.001131235391708616,0.024234294891357422,0.026404619216918945,3
layered,256,base,gecode,minizinc,SAT,0.19443321228027344,0.19109423955281576,0.014259492867658569,0.1754615306854248,0.20338797569274902,3
layered,256,base,chuffed,minizinc,UNKNOWN,1.2479281425476074,1.2550122737884521,0.018053489035048314,1.2415752410888672,1.2755334377288818,3
layered,256,base,z3,smt,SAT,0.03232979774475098,0.0325928529103597,0.0036834660329002774,0.02904796600341797,0.036400794982910156,3
layered,256,base,cvc5,smt,SAT,0.0860600471496582,0.08464566866556804,0.0044091803404811844,0.07970285415649414,0.08817410469055176,3
layered,256,sbc,gecode,minizinc,SAT,0.1936171054840088,0.19511946042378744,0.005948801600440262,0.19006586074829102,0.2016754150390625,3
layered,256,sbc,chuffed,minizinc,UNKNOWN,1.240079402923584,1.2311776479085286,0.020366239703321843,1.2078759670257568,1.2455775737762451,3
layered,256,sbc,z3,smt,SAT,0.03008413314819336,0.030764261881510418,0.0035447334874174796,0.027608871459960938,0.03459978103637695,3
layered,256,sbc,cvc5,smt,SAT,0.08688640594482422,0.09017785390218098,0.012574199275652948,0.07957673072814941,0.10407042503356934,3
layered,256,sbc_half,gecode,minizinc,SAT,0.18717074394226074,0.1876363754272461,0.00530026744160435,0.18258428573608398,0.19315409660339355,3
layered,256,sbc_half,chuffed,minizinc,SAT,0.170989990234375,0.17060955365498862,0.0008047442689223373,0.16968512535095215,0.17115354537963867,3
layered,256,sbc_half,z3,smt,SAT,0.022205114364624023,0.021622339884440105,0.0013945108670116928,0.020030975341796875,0.022630929946899414,3
layered,256,sbc_half,cvc5,smt,SAT,0.04216575622558594,0.043770949045817055,0.005449346492782267,0.039304494857788086,0.04984259605407715,3
layered,512,base,gecode,minizinc,SAT,0.2078840732574463,0.20776867866516113,0.0060251894788796966,0.20168662071228027,0.21373534202575684,3
layered,512,base,chuffed,minizinc,SAT,0.19876885414123535,0.20048975944519043,0.008511196831990859,0.19297051429748535,0.20972990989685059,3
layered,512,base,z3,smt,SAT,0.043541669845581055,0.04191072781880697,0.0038304628708934695,0.03753471374511719,0.044655799865722656,3
layered,512,base,cvc5,smt,SAT,0.18092703819274902,0.18177461624145508,0.005857507172548716,0.17638707160949707,0.18800973892211914,3
layered,512,sbc,gecode,minizinc,SAT,0.21186089515686035,0.2126154899597168,0.004347487282417624,0.2086946964263916,0.21729087829589844,3
layered,512,sbc,chuffed,minizinc,SAT,0.194580078125,0.1941204865773519,0.0036553523279326287,0.19025707244873047,0.1975243091583252,3
layered,512,sbc,z3,smt,SAT,0.044648170471191406,0.04483731587727865,0.0022016986250034307,0.04273629188537598,0.047127485275268555,3
layered,512,sbc,cvc5,smt,SAT,0.17944550514221191,0.17945416768391928,0.004456168767512613,0.1750023365020752,0.1839146614074707,3
layered,512,sbc_half,gecode,minizinc,SAT,0.1990976333618164,0.19965394337972006,0.007003685135502921,0.19294500350952148,0.20691919326782227,3
layered,512,sbc_half,chuffed,minizinc,SAT,0.19597411155700684,0.19554384549458823,0.00666135465181058,0.18867778778076172,0.2019796371459961,3
layered,512,sbc_half,z3,smt,SAT,0.033141374588012695,0.03361137708028158,0.0019211603017041592,0.03196883201599121,0.03572392463684082,3
layered,512,sbc_half,cvc5,smt,SAT,0.10940241813659668,0.11017076174418132,0.002586171390072502,0.10805583000183105,0.11305403709411621,3
layered,1024,base,gecode,minizinc,SAT,0.2523369789123535,0.25052332878112793,0.011579364451325973,0.2381441593170166,0.26108884811401367,3
layered,1024,base,chuffed,minizinc,SAT,0.22343134880065918,0.2301034132639567,0.012401563726070382,0.22246623039245605,0.24441266059875488,3
layered,1024,base,z3,smt,SAT,0.06661653518676758,0.06496858596801758,0.003033634402846476,0.061467647552490234,0.06682157516479492,3
layered,1024,base,cvc5,smt,SAT,0.4823338985443115,0.5084793567657471,0.081814188511225,0.4429335594177246,0.6001706123352051,3
layered,1024,sbc,gecode,minizinc,SAT,0.2623300552368164,0.2578837076822917,0.00799942301668234,0.24864888191223145,0.26267218589782715,3
layered,1024,sbc,chuffed,minizinc,SAT,0.23502516746520996,0.2367396354675293,0.0029711976533899668,0.23502326011657715,0.24017047882080078,3
layered,1024,sbc,z3,smt,SAT,0.07022738456726074,0.07076390584309895,0.00865360684032081,0.062391042709350586,0.07967329025268555,3
layered,1024,sbc,cvc5,smt,SAT,0.4590442180633545,0.46031872431437176,0.005810088409919098,0.45525169372558594,0.4666602611541748,3
layered,1024,sbc_half,gecode,minizinc,SAT,0.2259354591369629,0.229510227839152,0.011719366738402603,0.21999454498291016,0.242600679397583,3
layered,1024,sbc_half,chuffed,minizinc,SAT,0.2183992862701416,0.21542485555013022,0.010913571163726907,0.20333242416381836,0.22454285621643066,3
layered,1024,sbc_half,z3,smt,SAT,0.050435543060302734,0.05067753791809082,0.0014036868484133998,0.04941058158874512,0.05218648910522461,3
layered,1024,sbc_half,cvc5,smt,SAT,0.22681498527526855,0.22477006912231445,0.005148686079638307,0.21891307830810547,0.22858214378356934,3
layered,2048,base,gecode,minizinc,SAT,0.4194309711456299,0.42206629117329914,0.00626195356283895,0.4175527095794678,0.4292151927947998,3
layered,2048,base,chuffed,minizinc,SAT,0.3161804676055908,0.311700979868571,0.009084110360200811,0.30124711990356445,0.3176753520965576,3
layered,2048,base,z3,smt,SAT,0.10710978507995605,0.1067664623260498,0.0064198717341069885,0.10018181800842285,0.11300778388977051,3
layered,2048,base,cvc5,smt,SAT,1.111227035522461,1.1156721115112305,0.0199736736334682,1.0982954502105713,1.1374938488006592,3
layered,2048,sbc,gecode,minizinc,SAT,0.4227440357208252,0.426408052444458,0.010267532626044693,0.4184751510620117,0.4380049705505371,3
layered,2048,sbc,chuffed,minizinc,SAT,0.3161895275115967,0.3232582410176595,0.029395042367001002,0.29804205894470215,0.3555431365966797,3
layered,2048,sbc,z3,smt,SAT,0.11176204681396484,0.11039471626281738,0.002565457463096378,0.10743522644042969,0.11198687553405762,3
layered,2048,sbc,cvc5,smt,SAT,1.1283767223358154,1.1288433074951172,0.007982117011234217,1.1211047172546387,1.1370484828948975,3
layered,2048,sbc_half,gecode,minizinc,SAT,0.3153667449951172,0.3325185775756836,0.04130262387417259,0.3025553226470947,0.37963366508483887,3
layered,2048,sbc_half,chuffed,minizinc,SAT,0.28828978538513184,0.28413089116414386,0.012520376062140655,0.27006030082702637,0.29404258728027344,3
layered,2048,sbc_half,z3,smt,SAT,0.08811259269714355,0.08842047055562337,0.002100530970554869,0.08649086952209473,0.09065794944763184,3
layered,2048,sbc_half,cvc5,smt,SAT,0.5655922889709473,0.559332529703776,0.017918379338542807,0.5391240119934082,0.5732812881469727,3
majority,3,base,gecode,minizinc,SAT,0.17761635780334473,0.1713224252065023,0.016231404973370958,0.15288662910461426,0.18346428871154785,3
majority,3,base,chuffed,minizinc,SAT,0.16691899299621582,0.16280659039815268,0.008200641458808127,0.15336346626281738,0.1681373119354248,3
majority,3,base,z3,smt,SAT,0.019960880279541016,0.02093331019083659,0.002655490789547787,0.01890110969543457,0.02393794059753418,3
majority,3,base,cvc5,smt,SAT,0.007306098937988281,0.007464488347371419,0.0004372772452811633,0.007128477096557617,0.00795888900756836,3
majority,3,sbc,gecode,minizinc,SAT,0.16498661041259766,0.16386993726094565,0.0038874338048769078,0.1595463752746582,0.16707682609558105,3
majority,3,sbc,chuffed,minizinc,SAT,0.16672277450561523,0.16232220331827799,0.011861283358146988,0.14888954162597656,0.1713542938232422,3
majority,3,sbc,z3,smt,SAT,0.02189469337463379,0.02259174982706706,0.003147268385353232,0.0198514461517334,0.026029109954833984,3
majority,3,sbc,cvc5,smt,SAT,0.007318019866943359,0.00791009267171224,0.0019626371297862323,0.006311655044555664,0.010100603103637695,3
majority,3,sbc_half,gecode,minizinc,SAT,0.16787409782409668,0.16810154914855957,0.0038123984264675694,0.16440796852111816,0.17202258110046387,3
majority,3,sbc_half,chuffed,minizinc,SAT,0.1644148826599121,0.1647611459096273,0.003988468461805138,0.16095709800720215,0.16891145706176758,3
majority,3,sbc_half,z3,smt,SAT,0.01693439483642578,0.018506526947021484,0.0028922918964603343,0.016740798950195312,0.02184438705444336,3
majority,3,sbc_half,cvc5,smt,SAT,0.008064746856689453,0.007992982864379883,0.0005809031862541087,0.0073795318603515625,0.008534669876098633,3
majority,5,base,gecode,minizinc,SAT,0.17044568061828613,0.16783873240152994,0.006857175070875435,0.16006040573120117,0.17301011085510254,3
majority,5,base,chuffed,minizinc,SAT,0.16831278800964355,0.16677212715148926,0.008745293203282432,0.15735888481140137,0.17464470863342285,3
majority,5,base,z3,smt,SAT,0.02193737030029297,0.02204418182373047,0.0018781566687425724,0.020221710205078125,0.023973464965820312,3
majority,5,base,cvc5,smt,SAT,0.006926059722900391,0.00731960932413737,0.0006944887802087069,0.006911277770996094,0.008121490478515625,3
majority,5,sbc,gecode,minizinc,SAT,0.16095638275146484,0.16083836555480957,0.0004463763155089199,0.16034483909606934,0.16121387481689453,3
majority,5,sbc,chuffed,minizinc,SAT,0.15839242935180664,0.16328040758768717,0.015104835532237645,0.15122485160827637,0.18022394180297852,3
majority,5,sbc,z3,smt,SAT,0.019382953643798828,0.019633134206136067,0.0011223663521837727,0.01865696907043457,0.020859479904174805,3
majority,5,sbc,cvc5,smt,SAT,0.007114887237548828,0.007518768310546875,0.0009487390371397453,0.006838798522949219,0.008602619171142578,3
majority,5,sbc_half,gecode,minizinc,SAT,0.17117595672607422,0.1713853677113851,0.007543479191395148,0.16394877433776855,0.1790313720703125,3
majority,5,sbc_half,chuffed,minizinc,SAT,0.16899800300598145,0.16702787081400552,0.005222769032584203,0.16110658645629883,0.17097902297973633,3
majority,5,sbc_half,z3,smt,SAT,0.016394615173339844,0.016189098358154297,0.0018786055589318212,0.014216184616088867,0.01795649528503418,3
majority,5,sbc_half,cvc5,smt,SAT,0.007084846496582031,0.007535298665364583,0.000878610129219733,0.0069732666015625,0.008547782897949219,3
majority,7,base,gecode,minizinc,SAT,0.17252373695373535,0.17237210273742676,0.006350683029700878,0.16594696044921875,0.17864561080932617,3
majority,7,base,chuffed,minizinc,SAT,0.1656944751739502,0.1625690460205078,0.014426245705224916,0.1468362808227539,0.17517638206481934,3
majority,7,base,z3,smt,SAT,0.023407459259033203,0.022735039393107098,0.0025197529680129143,0.019947290420532227,0.02485036849975586,3
majority,7,base,cvc5,smt,SAT,0.0077092647552490234,0.008168458938598633,0.0014072827239579727,0.007048130035400391,0.009747982025146484,3
majority,7,sbc,gecode,minizinc,SAT,0.1833641529083252,0.18110386530558267,0.006201786252428879,0.1740889549255371,0.18585848808288574,3
majority,7,sbc,chuffed,minizinc,SAT,0.1786024570465088,0.1793335278828939,0.0028328997735632953,0.17693781852722168,0.18246030807495117,3
majority,7,sbc,z3,smt,SAT,0.020674705505371094,0.02054437001546224,0.0007809150920415042,0.01970648765563965,0.021251916885375977,3
majority,7,sbc,cvc5,smt,SAT,0.00805354118347168,0.008294185002644857,0.000678439299383942,0.007768869400024414,0.009060144424438477,3
majority,7,sbc_half,gecode,minizinc,SAT,0.2258620262145996,0.21755854288736978,0.025871960534795665,0.1885542869567871,0.23825931549072266,3
majority,7,sbc_half,chuffed,minizinc,SAT,0.17768406867980957,0.1839930216471354,0.029113562306683927,0.15855121612548828,0.2157437801361084,3
majority,7,sbc_half,z3,smt,SAT,0.014687538146972656,0.014957189559936523,0.0008972173911473032,0.01422572135925293,0.015958309173583984,3
majority,7,sbc_half,cvc5,smt,SAT,0.0070803165435791016,0.007529099782307942,0.000789113789753557,0.0070667266845703125,0.008440256118774414,3
majority,9,base,gecode,minizinc,SAT,0.170884370803833,0.16964077949523926,0.006989269079234798,0.16211318969726562,0.17592477798461914,3
majority,9,base,chuffed,minizinc,SAT,0.16915488243103027,0.1720734437306722,0.007959134629956724,0.1659855842590332,0.18107986450195312,3
majority,9,base,z3,smt,SAT,0.022066831588745117,0.021970033645629883,0.0020985664007007734,0.019824743270874023,0.024018526077270508,3
majority,9,base,cvc5,smt,SAT,0.008419513702392578,0.009011665980021158,0.001384616392485582,0.00802159309387207,0.010593891143798828,3
majority,9,sbc,gecode,minizinc,SAT,0.17338895797729492,0.17876958847045898,0.010407196091099425,0.17215418815612793,0.1907656192779541,3
majority,9,sbc,chuffed,minizinc,SAT,0.1656017303466797,0.16265694300333658,0.005245718634992806,0.1566004753112793,0.16576862335205078,3
majority,9,sbc,z3,smt,SAT,0.01812267303466797,0.01955262819925944,0.0027329544981160967,0.01783132553100586,0.022703886032104492,3
majority,9,sbc,cvc5,smt,SAT,0.00762939453125,0.008750677108764648,0.0025442433919262296,0.006959676742553711,0.011662960052490234,3
majority,9,sbc_half,gecode,minizinc,SAT,0.16350555419921875,0.16822203000386557,0.009360676369299705,0.16215777397155762,0.1790027618408203,3
majority,9,sbc_half,chuffed,minizinc,SAT,0.1759650707244873,0.17516549428304037,0.0019878641460349344,0.17290234565734863,0.17662906646728516,3
majority,9,sbc_half,z3,smt,SAT,0.014451742172241211,0.01581684748331706,0.0028323712202739633,0.013925552368164062,0.0190732479095459,3
majority,9,sbc_half,cvc5,smt,SAT,0.007979393005371094,0.008431752522786459,0.0019469312311893698,0.006750822067260742,0.010565042495727539,3
majority,11,base,gecode,minizinc,SAT,0.1718277931213379,0.17496784528096518,0.0055651556787290005,0.17168235778808594,0.18139338493347168,3
majority,11,base,chuffed,minizinc,SAT,0.1672205924987793,0.1689127286275228,0.008558777134973739,0.16132640838623047,0.1781911849975586,3
majority,11,base,z3,smt,SAT,0.02254939079284668,0.02272478739420573,0.0009822982703024809,0.021842002868652344,0.023782968521118164,3
majority,11,base,cvc5,smt,SAT,0.008846521377563477,0.008493343989054361,0.0007983431198531862,0.007579326629638672,0.009054183959960938,3
majority,11,sbc,gecode,minizinc,SAT,0.1777641773223877,0.1760100523630778,0.009680521770133227,0.1655724048614502,0.1846935749053955,3
majority,11,sbc,chuffed,minizinc,SAT,0.17570018768310547,0.17569096883138022,0.0009861315621097857,0.17470026016235352,0.17667245864868164,3
majority,11,sbc,z3,smt,SAT,0.020592451095581055,0.020656665166219074,0.0007205045094287275,0.019970417022705078,0.021407127380371094,3
majority,11,sbc,cvc5,smt,SAT,0.008414506912231445,0.009030818939208984,0.0011924486821438891,0.008272647857666016,0.010405302047729492,3
majority,11,sbc_half,gecode,minizinc,SAT,0.16228508949279785,0.16641481717427573,0.008570324954862828,0.1606912612915039,0.1762681007385254,3
majority,11,sbc_half,chuffed,minizinc,SAT,0.16661405563354492,0.16479388872782388,0.009385744415364487,0.1546313762664795,0.17313623428344727,3
majority,11,sbc_half,z3,smt,SAT,0.015899181365966797,0.015383005142211914,0.0010217253168106851,0.014206171035766602,0.016043663024902344,3
majority,11,sbc_half,cvc5,smt,SAT,0.008148431777954102,0.008234024047851562,0.0006237126179779349,0.007657527923583984,0.008896112442016602,3
majority,13,base,gecode,minizinc,SAT,0.17302513122558594,0.17090805371602377,0.01227381268841357,0.1577134132385254,0.18198561668395996,3
majority,13,base,chuffed,minizinc,SAT,0.17019939422607422,0.17247899373372397,0.005897317099014762,0.1680617332458496,0.17917585372924805,3
majority,13,base,z3,smt,SAT,0.02197885513305664,0.021191120147705078,0.002349280343675333,0.018549203872680664,0.02304530143737793,3
majority,13,base,cvc5,smt,SAT,0.009335994720458984,0.00947419802347819,0.0009071262148212068,0.00864410400390625,0.010442495346069336,3
majority,13,sbc,gecode,minizinc,SAT,0.17493629455566406,0.17520427703857422,0.004996209209531693,0.1703474521636963,0.1803290843963623,3
majority,13,sbc,chuffed,minizinc,SAT,0.16665434837341309,0.1667335033416748,0.002908322561026803,0.1638655662536621,0.16968059539794922,3
majority,13,sbc,z3,smt,SAT,0.022146940231323242,0.02200778325398763,0.0006000475266691363,0.021350383758544922,0.022526025772094727,3
majority,13,sbc,cvc5,smt,SAT,0.0085906982421875,0.009248177210489908,0.0014876441351443295,0.008202552795410156,0.01095128059387207,3
majority,13,sbc_half,gecode,minizinc,SAT,0.1698136329650879,0.1737687587738037,0.011966590603675135,0.16428041458129883,0.18721222877502441,3
majority,13,sbc_half,chuffed,minizinc,SAT,0.16897368431091309,0.17178853352864584,0.014681407985231954,0.15871834754943848,0.18767356872558594,3
majority,13,sbc_half,z3,smt,SAT,0.015767335891723633,0.01581152280171712,0.00202239003931898,0.013811588287353516,0.01785564422607422,3
majority,13,sbc_half,cvc5,smt,SAT,0.0086822509765625,0.00895071029663086,0.0007271964820913457,0.008395910263061523,0.009773969650268555,3
majority,15,base,gecode,minizinc,SAT,0.16483354568481445,0.16581058502197266,0.002025116969172157,0.164459228515625,0.16813898086547852,3
majority,15,base,chuffed,minizinc,SAT,0.16562867164611816,0.16369191805521646,0.007292281450003666,0.15562677383422852,0.16982030868530273,3
