circuit_type,size,variant,solver,backend,status,run_id,wall_time,solve_time
comparator,96,sbc_half,cvc5,smt,SAT,2,0.7385902404785156,
comparator,96,sbc_half,cvc5,smt,SAT,3,0.7829134464263916,
comparator,128,base,gecode,minizinc,SAT,1,0.22216010093688965,0.00288101
comparator,128,base,gecode,minizinc,SAT,2,0.20418691635131836,0.00235754
comparator,128,base,gecode,minizinc,SAT,3,0.20677495002746582,0.00225619
comparator,128,base,chuffed,minizinc,SAT,1,0.2294459342956543,0.001
comparator,128,base,chuffed,minizinc,SAT,2,0.21208953857421875,0.0
comparator,128,base,chuffed,minizinc,SAT,3,0.19544506072998047,0.0
comparator,128,base,z3,smt,SAT,1,0.06326055526733398,
comparator,128,base,z3,smt,SAT,2,0.054121971130371094,
comparator,128,base,z3,smt,SAT,3,0.05881309509277344,
comparator,128,base,cvc5,smt,SAT,1,2.0216212272644043,
comparator,128,base,cvc5,smt,SAT,2,1.9505059719085693,
comparator,128,base,cvc5,smt,SAT,3,1.8558380603790283,
comparator,128,sbc,gecode,minizinc,SAT,1,0.21058320999145508,0.00597017
comparator,128,sbc,gecode,minizinc,SAT,2,0.24555683135986328,0.00556022
comparator,128,sbc,gecode,minizinc,SAT,3,0.250136137008667,0.0149073
comparator,128,sbc,chuffed,minizinc,SAT,1,0.2073965072631836,0.001
comparator,128,sbc,chuffed,minizinc,SAT,2,0.20828843116760254,0.001
comparator,128,sbc,chuffed,minizinc,SAT,3,0.2185685634613037,0.001
comparator,128,sbc,z3,smt,SAT,1,0.052069664001464844,
comparator,128,sbc,z3,smt,SAT,2,0.04888510704040527,
comparator,128,sbc,z3,smt,SAT,3,0.05188703536987305,
comparator,128,sbc,cvc5,smt,SAT,1,1.9634876251220703,
comparator,128,sbc,cvc5,smt,SAT,2,2.0715548992156982,
comparator,128,sbc,cvc5,smt,SAT,3,1.8682866096496582,
comparator,128,sbc_half,gecode,minizinc,SAT,1,0.1972367763519287,0.00362799
comparator,128,sbc_half,gecode,minizinc,SAT,2,0.2002403736114502,0.00273626
comparator,128,sbc_half,gecode,minizinc,SAT,3,0.19985055923461914,0.00257111
comparator,128,sbc_half,chuffed,minizinc,SAT,1,0.20120596885681152,0.0
comparator,128,sbc_half,chuffed,minizinc,SAT,2,0.22314238548278809,0.001
comparator,128,sbc_half,chuffed,minizinc,SAT,3,0.22582554817199707,0.0
comparator,128,sbc_half,z3,smt,SAT,1,0.04488968849182129,
comparator,128,sbc_half,z3,smt,SAT,2,0.042954206466674805,
comparator,128,sbc_half,z3,smt,SAT,3,0.055149078369140625,
comparator,128,sbc_half,cvc5,smt,SAT,1,1.3011443614959717,
comparator,128,sbc_half,cvc5,smt,SAT,2,1.3280682563781738,
comparator,128,sbc_half,cvc5,smt,SAT,3,1.372861623764038,
layered,8,base,gecode,minizinc,SAT,1,0.16863703727722168,8.8727e-05
layered,8,base,gecode,minizinc,SAT,2,0.1699836254119873,7.6024e-05
layered,8,base,gecode,minizinc,SAT,3,0.17524003982543945,0.000108174
layered,8,base,chuffed,minizinc,SAT,1,0.17391538619995117,0.0
layered,8,base,chuffed,minizinc,SAT,2,0.17022705078125,0.0
layered,8,base,chuffed,minizinc,SAT,3,0.1650550365447998,0.0
layered,8,base,z3,smt,SAT,1,0.023944616317749023,
layered,8,base,z3,smt,SAT,2,0.020611286163330078,
layered,8,base,z3,smt,SAT,3,0.020638465881347656,
layered,8,base,cvc5,smt,SAT,1,0.008769512176513672,
layered,8,base,cvc5,smt,SAT,2,0.007932901382446289,
layered,8,base,cvc5,smt,SAT,3,0.009665966033935547,
layered,8,sbc,gecode,minizinc,SAT,1,0.17174553871154785,7.8758e-05
layered,8,sbc,gecode,minizinc,SAT,2,0.171112060546875,0.00031334
layered,8,sbc,gecode,minizinc,SAT,3,0.18262982368469238,8.514e-05
layered,8,sbc,chuffed,minizinc,SAT,1,0.15205097198486328,0.0
layered,8,sbc,chuffed,minizinc,SAT,2,0.17305874824523926,0.0
layered,8,sbc,chuffed,minizinc,SAT,3,0.16584277153015137,0.0
layered,8,sbc,z3,smt,SAT,1,0.019070148468017578,
layered,8,sbc,z3,smt,SAT,2,0.017288923263549805,
layered,8,sbc,z3,smt,SAT,3,0.020081281661987305,
layered,8,sbc,cvc5,smt,SAT,1,0.011162996292114258,
layered,8,sbc,cvc5,smt,SAT,2,0.009397506713867188,
layered,8,sbc,cvc5,smt,SAT,3,0.0080108642578125,
layered,8,sbc_half,gecode,minizinc,SAT,1,0.17213869094848633,9.7935e-05
layered,8,sbc_half,gecode,minizinc,SAT,2,0.1702587604522705,9.2865e-05
layered,8,sbc_half,gecode,minizinc,SAT,3,0.16823101043701172,7.7876e-05
layered,8,sbc_half,chuffed,minizinc,SAT,1,0.16221976280212402,0.0
layered,8,sbc_half,chuffed,minizinc,SAT,2,0.17099285125732422,0.0
layered,8,sbc_half,chuffed,minizinc,SAT,3,0.15620994567871094,0.0
layered,8,sbc_half,z3,smt,SAT,1,0.0202939510345459,
layered,8,sbc_half,z3,smt,SAT,2,0.021103858947753906,
layered,8,sbc_half,z3,smt,SAT,3,0.02031421661376953,
layered,8,sbc_half,cvc5,smt,SAT,1,0.00620722770690918,
layered,8,sbc_half,cvc5,smt,SAT,2,0.006957054138183594,
layered,8,sbc_half,cvc5,smt,SAT,3,0.0063953399658203125,
layered,16,base,gecode,minizinc,SAT,1,0.16670513153076172,0.000107151
layered,16,base,gecode,minizinc,SAT,2,0.16233468055725098,9.2444e-05
layered,16,base,gecode,minizinc,SAT,3,0.15560555458068848,0.000113193
layered,16,base,chuffed,minizinc,SAT,1,0.16092991828918457,0.0
layered,16,base,chuffed,minizinc,SAT,2,0.16739177703857422,0.0
layered,16,base,chuffed,minizinc,SAT,3,0.16407108306884766,0.0
layered,16,base,z3,smt,SAT,1,0.019973039627075195,
layered,16,base,z3,smt,SAT,2,0.021075725555419922,
layered,16,base,z3,smt,SAT,3,0.019873619079589844,
layered,16,base,cvc5,smt,SAT,1,0.01222681999206543,
layered,16,base,cvc5,smt,SAT,2,0.009972810745239258,
layered,16,base,cvc5,smt,SAT,3,0.010692119598388672,
layered,16,sbc,gecode,minizinc,SAT,1,0.16564536094665527,0.000111139
layered,16,sbc,gecode,minizinc,SAT,2,0.17313838005065918,0.000147508
layered,16,sbc,gecode,minizinc,SAT,3,0.16651034355163574,0.000110478
layered,16,sbc,chuffed,minizinc,SAT,1,0.16091132164001465,0.0
layered,16,sbc,chuffed,minizinc,SAT,2,0.1589350700378418,0.0
layered,16,sbc,chuffed,minizinc,SAT,3,0.16621875762939453,0.0
layered,16,sbc,z3,smt,SAT,1,0.02292346954345703,
layered,16,sbc,z3,smt,SAT,2,0.02287769317626953,
layered,16,sbc,z3,smt,SAT,3,0.018663883209228516,
layered,16,sbc,cvc5,smt,SAT,1,0.01043558120727539,
layered,16,sbc,cvc5,smt,SAT,2,0.008769512176513672,
layered,16,sbc,cvc5,smt,SAT,3,0.012667417526245117,
layered,16,sbc_half,gecode,minizinc,SAT,1,0.1698133945465088,9.0851e-05
layered,16,sbc_half,gecode,minizinc,SAT,2,0.16887426376342773,0.000107432
layered,16,sbc_half,gecode,minizinc,SAT,3,0.17734241485595703,9.1673e-05
layered,16,sbc_half,chuffed,minizinc,SAT,1,0.1581578254699707,0.0
layered,16,sbc_half,chuffed,minizinc,SAT,2,0.18770360946655273,0.0
layered,16,sbc_half,chuffed,minizinc,SAT,3,0.1700131893157959,0.0
layered,16,sbc_half,z3,smt,SAT,1,0.013751983642578125,
layered,16,sbc_half,z3,smt,SAT,2,0.013496160507202148,
layered,16,sbc_half,z3,smt,SAT,3,0.016111135482788086,
layered,16,sbc_half,cvc5,smt,SAT,1,0.00901651382446289,
layered,16,sbc_half,cvc5,smt,SAT,2,0.010258913040161133,
layered,16,sbc_half,cvc5,smt,SAT,3,0.008522272109985352,
layered,32,base,gecode,minizinc,SAT,1,0.16697359085083008,0.000157497
layered,32,base,gecode,minizinc,SAT,2,0.18229079246520996,0.000129714
layered,32,base,gecode,minizinc,SAT,3,0.1673741340637207,0.000145103
layered,32,base,chuffed,minizinc,SAT,1,0.15996503829956055,0.0
layered,32,base,chuffed,minizinc,SAT,2,0.16265082359313965,0.0
layered,32,base,chuffed,minizinc,SAT,3,0.17527103424072266,0.0
layered,32,base,z3,smt,SAT,1,0.02258896827697754,
layered,32,base,z3,smt,SAT,2,0.021041393280029297,
layered,32,base,z3,smt,SAT,3,0.019583702087402344,
layered,32,base,cvc5,smt,SAT,1,0.01339578628540039,
layered,32,base,cvc5,smt,SAT,2,0.013704538345336914,
layered,32,base,cvc5,smt,SAT,3,0.016353845596313477,
layered,32,sbc,gecode,minizinc,SAT,1,0.17124533653259277,0.000175661
layered,32,sbc,gecode,minizinc,SAT,2,0.1696922779083252,0.000172665
layered,32,sbc,gecode,minizinc,SAT,3,0.1627664566040039,0.000160572
layered,32,sbc,chuffed,minizinc,SAT,1,0.16556739807128906,0.0
layered,32,sbc,chuffed,minizinc,SAT,2,0.15590691566467285,0.0
layered,32,sbc,chuffed,minizinc,SAT,3,0.19039654731750488,0.0
layered,32,sbc,z3,smt,SAT,1,0.021824121475219727,
layered,32,sbc,z3,smt,SAT,2,0.018909215927124023,
layered,32,sbc,z3,smt,SAT,3,0.024160385131835938,
layered,32,sbc,cvc5,smt,SAT,1,0.015312910079956055,
layered,32,sbc,cvc5,smt,SAT,2,0.013125896453857422,
layered,32,sbc,cvc5,smt,SAT,3,0.016828298568725586,
layered,32,sbc_half,gecode,minizinc,SAT,1,0.17605900764465332,0.000100288
layered,32,sbc_half,gecode,minizinc,SAT,2,0.18523454666137695,0.000112411
layered,32,sbc_half,gecode,minizinc,SAT,3,0.17547893524169922,0.000117061
layered,32,sbc_half,chuffed,minizinc,SAT,1,0.1694190502166748,0.0
layered,32,sbc_half,chuffed,minizinc,SAT,2,0.15703535079956055,0.0
layered,32,sbc_half,chuffed,minizinc,SAT,3,0.15843868255615234,0.0
layered,32,sbc_half,z3,smt,SAT,1,0.01846146583557129,
layered,32,sbc_half,z3,smt,SAT,2,0.01645350456237793,
layered,32,sbc_half,z3,smt,SAT,3,0.015469074249267578,
layered,32,sbc_half,cvc5,smt,SAT,1,0.01068735122680664,
layered,32,sbc_half,cvc5,smt,SAT,2,0.01043248176574707,
layered,32,sbc_half,cvc5,smt,SAT,3,0.01081085205078125,
layered,64,base,gecode,minizinc,SAT,1,0.21320009231567383,0.000453244
layered,64,base,gecode,minizinc,SAT,2,0.17392826080322266,0.000305656
layered,64,base,gecode,minizinc,SAT,3,0.1838216781616211,0.00047825
layered,64,base,chuffed,minizinc,SAT,1,0.16660237312316895,0.001
layered,64,base,chuffed,minizinc,SAT,2,0.1664729118347168,0.0
layered,64,base,chuffed,minizinc,SAT,3,0.17853713035583496,0.0
layered,64,base,z3,smt,SAT,1,0.023105382919311523,
layered,64,base,z3,smt,SAT,2,0.022530555725097656,
layered,64,base,z3,smt,SAT,3,0.022557497024536133,
layered,64,base,cvc5,smt,SAT,1,0.022151708602905273,
layered,64,base,cvc5,smt,SAT,2,0.023824453353881836,
layered,64,base,cvc5,smt,SAT,3,0.02113175392150879,
layered,64,sbc,gecode,minizinc,SAT,1,0.17667818069458008,0.000293813
layered,64,sbc,gecode,minizinc,SAT,2,0.18358278274536133,0.000271822
layered,64,sbc,gecode,minizinc,SAT,3,0.17594170570373535,0.000282031
layered,64,sbc,chuffed,minizinc,SAT,1,0.17275047302246094,0.0
layered,64,sbc,chuffed,minizinc,SAT,2,0.1533970832824707,0.0
layered,64,sbc,chuffed,minizinc,SAT,3,0.1777646541595459,0.0
layered,64,sbc,z3,smt,SAT,1,0.02077794075012207,
layered,64,sbc,z3,smt,SAT,2,0.022150278091430664,
layered,64,sbc,z3,smt,SAT,3,0.024935245513916016,
layered,64,sbc,cvc5,smt,SAT,1,0.022440433502197266,
layered,64,sbc,cvc5,smt,SAT,2,0.01914668083190918,
layered,64,sbc,cvc5,smt,SAT,3,0.028136730194091797,
layered,64,sbc_half,gecode,minizinc,SAT,1,0.1753842830657959,0.000175902
layered,64,sbc_half,gecode,minizinc,SAT,2,0.17601442337036133,0.000375397
layered,64,sbc_half,gecode,minizinc,SAT,3,0.17169666290283203,0.000236455
layered,64,sbc_half,chuffed,minizinc,SAT,1,0.1661207675933838,0.0
layered,64,sbc_half,chuffed,minizinc,SAT,2,0.16434788703918457,0.0
layered,64,sbc_half,chuffed,minizinc,SAT,3,0.17759394645690918,0.0
layered,64,sbc_half,z3,smt,SAT,1,0.019253969192504883,
layered,64,sbc_half,z3,smt,SAT,2,0.018178939819335938,
layered,64,sbc_half,z3,smt,SAT,3,0.017170429229736328,
layered,64,sbc_half,cvc5,smt,SAT,1,0.016474246978759766,
layered,64,sbc_half,cvc5,smt,SAT,2,0.016378402709960938,
layered,64,sbc_half,cvc5,smt,SAT,3,0.017093420028686523,
layered,128,base,gecode,minizinc,SAT,1,0.17923402786254883,0.00105404
layered,128,base,gecode,minizinc,SAT,2,0.17568635940551758,0.000580343
layered,128,base,gecode,minizinc,SAT,3,0.17734622955322266,0.000559915
layered,128,base,chuffed,minizinc,SAT,1,0.1748046875,0.0
layered,128,base,chuffed,minizinc,SAT,2,0.17605805397033691,0.0
layered,128,base,chuffed,minizinc,SAT,3,0.1733415126800537,0.0
layered,128,base,z3,smt,SAT,1,0.02711772918701172,
layered,128,base,z3,smt,SAT,2,0.022281408309936523,
layered,128,base,z3,smt,SAT,3,0.025621652603149414,
layered,128,base,cvc5,smt,SAT,1,0.03760266304016113,
layered,128,base,cvc5,smt,SAT,2,0.04220747947692871,
layered,128,base,cvc5,smt,SAT,3,0.03526759147644043,
layered,128,sbc,gecode,minizinc,SAT,1,0.16919183731079102,0.000625588
layered,128,sbc,gecode,minizinc,SAT,2,0.18467497825622559,0.000577277
layered,128,sbc,gecode,minizinc,SAT,3,0.19175171852111816,0.000811748
layered,128,sbc,chuffed,minizinc,SAT,1,0.18071269989013672,0.0
layered,128,sbc,chuffed,minizinc,SAT,2,0.16198372840881348,0.001
layered,128,sbc,chuffed,minizinc,SAT,3,0.17695331573486328,0.0
layered,128,sbc,z3,smt,SAT,1,0.027300119400024414,
layered,128,sbc,z3,smt,SAT,2,0.025157451629638672,
layered,128,sbc,z3,smt,SAT,3,0.026816129684448242,
layered,128,sbc,cvc5,smt,SAT,1,0.06806588172912598,
layered,128,sbc,cvc5,smt,SAT,2,0.05484199523925781,
layered,128,sbc,cvc5,smt,SAT,3,0.033762454986572266,
layered,128,sbc_half,gecode,minizinc,SAT,1,0.17064833641052246,0.000291379
layered,128,sbc_half,gecode,minizinc,SAT,2,0.17096900939941406,0.000398009
layered,128,sbc_half,gecode,minizinc,SAT,3,0.1703348159790039,0.000293453
layered,128,sbc_half,chuffed,minizinc,SAT,1,0.1720743179321289,0.0
layered,128,sbc_half,chuffed,minizinc,SAT,2,0.16248607635498047,0.0
layered,128,sbc_half,chuffed,minizinc,SAT,3,0.17214465141296387,0.0
layered,128,sbc_half,z3,smt,SAT,1,0.016732215881347656,
layered,128,sbc_half,z3,smt,SAT,2,0.016736984252929688,
layered,128,sbc_half,z3,smt,SAT,3,0.015822172164916992,
layered,128,sbc_half,cvc5,smt,SAT,1,0.026404619216918945,
layered,128,sbc_half,cvc5,smt,SAT,2,0.02587294578552246,
layered,128,sbc_half,cvc5,smt,SAT,3,0.024234294891357422,
layered,256,base,gecode,minizinc,SAT,1,0.1754615306854248,0.00422052
layered,256,base,gecode,minizinc,SAT,2,0.19443321228027344,0.00214996
layered,256,base,gecode,minizinc,SAT,3,0.20338797569274902,0.00333948
layered,256,base,chuffed,minizinc,UNKNOWN,1,1.2415752410888672,
layered,256,base,chuffed,minizinc,UNKNOWN,2,1.2479281425476074,
layered,256,base,chuffed,minizinc,UNKNOWN,3,1.2755334377288818,
layered,256,base,z3,smt,SAT,1,0.036400794982910156,
layered,256,base,z3,smt,SAT,2,0.02904796600341797,
layered,256,base,z3,smt,SAT,3,0.03232979774475098,
layered,256,base,cvc5,smt,SAT,1,0.07970285415649414,
layered,256,base,cvc5,smt,SAT,2,0.0860600471496582,
layered,256,base,cvc5,smt,SAT,3,0.08817410469055176,
layered,256,sbc,gecode,minizinc,SAT,1,0.2016754150390625,0.00207133
layered,256,sbc,gecode,minizinc,SAT,2,0.1936171054840088,0.00262517
layered,256,sbc,gecode,minizinc,SAT,3,0.19006586074829102,0.00232461
layered,256,sbc,chuffed,minizinc,UNKNOWN,1,1.240079402923584,
layered,256,sbc,chuffed,minizinc,UNKNOWN,2,1.2455775737762451,
layered,256,sbc,chuffed,minizinc,UNKNOWN,3,1.2078759670257568,
layered,256,sbc,z3,smt,SAT,1,0.027608871459960938,
layered,256,sbc,z3,smt,SAT,2,0.03459978103637695,
layered,256,sbc,z3,smt,SAT,3,0.03008413314819336,
layered,256,sbc,cvc5,smt,SAT,1,0.08688640594482422,
layered,256,sbc,cvc5,smt,SAT,2,0.10407042503356934,
layered,256,sbc,cvc5,smt,SAT,3,0.07957673072814941,
layered,256,sbc_half,gecode,minizinc,SAT,1,0.18717074394226074,0.000640075
layered,256,sbc_half,gecode,minizinc,SAT,2,0.19315409660339355,0.000600551
layered,256,sbc_half,gecode,minizinc,SAT,3,0.18258428573608398,0.00118688
layered,256,sbc_half,chuffed,minizinc,SAT,1,0.16968512535095215,0.0
layered,256,sbc_half,chuffed,minizinc,SAT,2,0.17115354537963867,0.0
layered,256,sbc_half,chuffed,minizinc,SAT,3,0.170989990234375,0.0
layered,256,sbc_half,z3,smt,SAT,1,0.022205114364624023,
layered,256,sbc_half,z3,smt,SAT,2,0.020030975341796875,
layered,256,sbc_half,z3,smt,SAT,3,0.022630929946899414,
layered,256,sbc_half,cvc5,smt,SAT,1,0.04984259605407715,
layered,256,sbc_half,cvc5,smt,SAT,2,0.04216575622558594,
layered,256,sbc_half,cvc5,smt,SAT,3,0.039304494857788086,
layered,512,base,gecode,minizinc,SAT,1,0.21373534202575684,0.00635336
layered,512,base,gecode,minizinc,SAT,2,0.20168662071228027,0.0069956
layered,512,base,gecode,minizinc,SAT,3,0.2078840732574463,0.00607404
layered,512,base,chuffed,minizinc,SAT,1,0.20972990989685059,0.0
layered,512,base,chuffed,minizinc,SAT,2,0.19876885414123535,0.0
layered,512,base,chuffed,minizinc,SAT,3,0.19297051429748535,0.001
layered,512,base,z3,smt,SAT,1,0.03753471374511719,
layered,512,base,z3,smt,SAT,2,0.044655799865722656,
layered,512,base,z3,smt,SAT,3,0.043541669845581055,
layered,512,base,cvc5,smt,SAT,1,0.18092703819274902,
layered,512,base,cvc5,smt,SAT,2,0.17638707160949707,
layered,512,base,cvc5,smt,SAT,3,0.18800973892211914,
layered,512,sbc,gecode,minizinc,SAT,1,0.2086946964263916,0.00642657
layered,512,sbc,gecode,minizinc,SAT,2,0.21186089515686035,0.00633655
layered,512,sbc,gecode,minizinc,SAT,3,0.21729087829589844,0.00639945
layered,512,sbc,chuffed,minizinc,SAT,1,0.1975243091583252,0.0
layered,512,sbc,chuffed,minizinc,SAT,2,0.194580078125,0.0
layered,512,sbc,chuffed,minizinc,SAT,3,0.19025707244873047,0.001
layered,512,sbc,z3,smt,SAT,1,0.04273629188537598,
layered,512,sbc,z3,smt,SAT,2,0.047127485275268555,
layered,512,sbc,z3,smt,SAT,3,0.044648170471191406,
layered,512,sbc,cvc5,smt,SAT,1,0.17944550514221191,
layered,512,sbc,cvc5,smt,SAT,2,0.1750023365020752,
layered,512,sbc,cvc5,smt,SAT,3,0.1839146614074707,
layered,512,sbc_half,gecode,minizinc,SAT,1,0.19294500350952148,0.00249825
layered,512,sbc_half,gecode,minizinc,SAT,2,0.20691919326782227,0.00177729
layered,512,sbc_half,gecode,minizinc,SAT,3,0.1990976333618164,0.0024843
layered,512,sbc_half,chuffed,minizinc,SAT,1,0.2019796371459961,0.001
layered,512,sbc_half,chuffed,minizinc,SAT,2,0.18867778778076172,0.0
layered,512,sbc_half,chuffed,minizinc,SAT,3,0.19597411155700684,0.0
layered,512,sbc_half,z3,smt,SAT,1,0.03572392463684082,
layered,512,sbc_half,z3,smt,SAT,2,0.03196883201599121,
layered,512,sbc_half,z3,smt,SAT,3,0.033141374588012695,
layered,512,sbc_half,cvc5,smt,SAT,1,0.11305403709411621,
layered,512,sbc_half,cvc5,smt,SAT,2,0.10940241813659668,
layered,512,sbc_half,cvc5,smt,SAT,3,0.10805583000183105,
layered,1024,base,gecode,minizinc,SAT,1,0.2523369789123535,0.027187
layered,1024,base,gecode,minizinc,SAT,2,0.2381441593170166,0.0248711
layered,1024,base,gecode,minizinc,SAT,3,0.26108884811401367,0.0224427
layered,1024,base,chuffed,minizinc,SAT,1,0.22246623039245605,0.001
layered,1024,base,chuffed,minizinc,SAT,2,0.22343134880065918,0.001
layered,1024,base,chuffed,minizinc,SAT,3,0.24441266059875488,0.002
layered,1024,base,z3,smt,SAT,1,0.06661653518676758,
layered,1024,base,z3,smt,SAT,2,0.061467647552490234,
layered,1024,base,z3,smt,SAT,3,0.06682157516479492,
layered,1024,base,cvc5,smt,SAT,1,0.6001706123352051,
layered,1024,base,cvc5,smt,SAT,2,0.4823338985443115,
layered,1024,base,cvc5,smt,SAT,3,0.4429335594177246,
layered,1024,sbc,gecode,minizinc,SAT,1,0.26267218589782715,0.0262253
layered,1024,sbc,gecode,minizinc,SAT,2,0.2623300552368164,0.0272542
layered,1024,sbc,gecode,minizinc,SAT,3,0.24864888191223145,0.0299819
layered,1024,sbc,chuffed,minizinc,SAT,1,0.23502516746520996,0.002
layered,1024,sbc,chuffed,minizinc,SAT,2,0.23502326011657715,0.001
layered,1024,sbc,chuffed,minizinc,SAT,3,0.24017047882080078,0.002
layered,1024,sbc,z3,smt,SAT,1,0.07967329025268555,
layered,1024,sbc,z3,smt,SAT,2,0.07022738456726074,
layered,1024,sbc,z3,smt,SAT,3,0.062391042709350586,
layered,1024,sbc,cvc5,smt,SAT,1,0.45525169372558594,
layered,1024,sbc,cvc5,smt,SAT,2,0.4590442180633545,
layered,1024,sbc,cvc5,smt,SAT,3,0.4666602611541748,
layered,1024,sbc_half,gecode,minizinc,SAT,1,0.21999454498291016,0.00637578
layered,1024,sbc_half,gecode,minizinc,SAT,2,0.2259354591369629,0.00639711
layered,1024,sbc_half,gecode,minizinc,SAT,3,0.242600679397583,0.00631692
layered,1024,sbc_half,chuffed,minizinc,SAT,1,0.2183992862701416,0.002
layered,1024,sbc_half,chuffed,minizinc,SAT,2,0.22454285621643066,0.0
layered,1024,sbc_half,chuffed,minizinc,SAT,3,0.20333242416381836,0.001
layered,1024,sbc_half,z3,smt,SAT,1,0.05218648910522461,
layered,1024,sbc_half,z3,smt,SAT,2,0.050435543060302734,
layered,1024,sbc_half,z3,smt,SAT,3,0.04941058158874512,
layered,1024,sbc_half,cvc5,smt,SAT,1,0.22681498527526855,
layered,1024,sbc_half,cvc5,smt,SAT,2,0.22858214378356934,
layered,1024,sbc_half,cvc5,smt,SAT,3,0.21891307830810547,
layered,2048,base,gecode,minizinc,SAT,1,0.4175527095794678,0.0964234
layered,2048,base,gecode,minizinc,SAT,2,0.4194309711456299,0.109496
layered,2048,base,gecode,minizinc,SAT,3,0.4292151927947998,0.122892
layered,2048,base,chuffed,minizinc,SAT,1,0.3176753520965576,0.002
layered,2048,base,chuffed,minizinc,SAT,2,0.3161804676055908,0.003
layered,2048,base,chuffed,minizinc,SAT,3,0.30124711990356445,0.005
layered,2048,base,z3,smt,SAT,1,0.10018181800842285,
layered,2048,base,z3,smt,SAT,2,0.11300778388977051,
layered,2048,base,z3,smt,SAT,3,0.10710978507995605,
layered,2048,base,cvc5,smt,SAT,1,1.1374938488006592,
layered,2048,base,cvc5,smt,SAT,2,1.0982954502105713,
layered,2048,base,cvc5,smt,SAT,3,1.111227035522461,
layered,2048,sbc,gecode,minizinc,SAT,1,0.4227440357208252,0.109359
layered,2048,sbc,gecode,minizinc,SAT,2,0.4184751510620117,0.0987183
layered,2048,sbc,gecode,minizinc,SAT,3,0.4380049705505371,0.104037
layered,2048,sbc,chuffed,minizinc,SAT,1,0.3555431365966797,0.004
layered,2048,sbc,chuffed,minizinc,SAT,2,0.3161895275115967,0.002
layered,2048,sbc,chuffed,minizinc,SAT,3,0.29804205894470215,0.002
layered,2048,sbc,z3,smt,SAT,1,0.11176204681396484,
layered,2048,sbc,z3,smt,SAT,2,0.10743522644042969,
layered,2048,sbc,z3,smt,SAT,3,0.11198687553405762,
layered,2048,sbc,cvc5,smt,SAT,1,1.1211047172546387,
layered,2048,sbc,cvc5,smt,SAT,2,1.1283767223358154,
layered,2048,sbc,cvc5,smt,SAT,3,1.1370484828948975,
layered,2048,sbc_half,gecode,minizinc,SAT,1,0.37963366508483887,0.0279049
layered,2048,sbc_half,gecode,minizinc,SAT,2,0.3153667449951172,0.0248762
layered,2048,sbc_half,gecode,minizinc,SAT,3,0.3025553226470947,0.0240785
layered,2048,sbc_half,chuffed,minizinc,SAT,1,0.29404258728027344,0.001
layered,2048,sbc_half,chuffed,minizinc,SAT,2,0.27006030082702637,0.001
layered,2048,sbc_half,chuffed,minizinc,SAT,3,0.28828978538513184,0.001
layered,2048,sbc_half,z3,smt,SAT,1,0.08649086952209473,
layered,2048,sbc_half,z3,smt,SAT,2,0.09065794944763184,
layered,2048,sbc_half,z3,smt,SAT,3,0.08811259269714355,
layered,2048,sbc_half,cvc5,smt,SAT,1,0.5732812881469727,
layered,2048,sbc_half,cvc5,smt,SAT,2,0.5391240119934082,
layered,2048,sbc_half,cvc5,smt,SAT,3,0.5655922889709473,
majority,3,base,gecode,minizinc,SAT,1,0.15288662910461426,0.000131608
majority,3,base,gecode,minizinc,SAT,2,0.17761635780334473,8.8386e-05
majority,3,base,gecode,minizinc,SAT,3,0.18346428871154785,0.0001013
majority,3,base,chuffed,minizinc,SAT,1,0.1681373119354248,0.0
majority,3,base,chuffed,minizinc,SAT,2,0.16691899299621582,0.0
majority,3,base,chuffed,minizinc,SAT,3,0.15336346626281738,0.0
majority,3,base,z3,smt,SAT,1,0.01890110969543457,
majority,3,base,z3,smt,SAT,2,0.02393794059753418,
majority,3,base,z3,smt,SAT,3,0.019960880279541016,
majority,3,base,cvc5,smt,SAT,1,0.007306098937988281,
majority,3,base,cvc5,smt,SAT,2,0.00795888900756836,
majority,3,base,cvc5,smt,SAT,3,0.007128477096557617,
majority,3,sbc,gecode,minizinc,SAT,1,0.16707682609558105,0.000110037
majority,3,sbc,gecode,minizinc,SAT,2,0.1595463752746582,0.000102603
majority,3,sbc,gecode,minizinc,SAT,3,0.16498661041259766,8.8918e-05
majority,3,sbc,chuffed,minizinc,SAT,1,0.1713542938232422,0.0
majority,3,sbc,chuffed,minizinc,SAT,2,0.16672277450561523,0.0
majority,3,sbc,chuffed,minizinc,SAT,3,0.14888954162597656,0.0
majority,3,sbc,z3,smt,SAT,1,0.02189469337463379,
majority,3,sbc,z3,smt,SAT,2,0.026029109954833984,
majority,3,sbc,z3,smt,SAT,3,0.0198514461517334,
majority,3,sbc,cvc5,smt,SAT,1,0.006311655044555664,
majority,3,sbc,cvc5,smt,SAT,2,0.007318019866943359,
majority,3,sbc,cvc5,smt,SAT,3,0.010100603103637695,
majority,3,sbc_half,gecode,minizinc,SAT,1,0.16787409782409668,0.000150263
majority,3,sbc_half,gecode,minizinc,SAT,2,0.16440796852111816,0.000102363
majority,3,sbc_half,gecode,minizinc,SAT,3,0.17202258110046387,8.3677e-05
majority,3,sbc_half,chuffed,minizinc,SAT,1,0.16891145706176758,0.0
majority,3,sbc_half,chuffed,minizinc,SAT,2,0.1644148826599121,0.0
majority,3,sbc_half,chuffed,minizinc,SAT,3,0.16095709800720215,0.0
